ACC,2017-04-25,1610.050049,1613.900024,1587.650024,1607.300049,539573
ACC,2017-04-26,1607.300049,1626.800049,1591.099976,1601.599976,526758
ACC,2017-04-27,1603.0,1644.849976,1589.050049,1636.0,481629
ACC,2017-04-28,1626.650024,1635.0,1606.050049,1626.550049,373117
ACC,2017-05-02,1625.0,1625.0,1570.0,1593.050049,357316
ACC,2017-05-03,1586.25,1620.0,1586.25,1608.550049,267323
ACC,2017-05-04,1613.900024,1632.0,1603.949951,1624.050049,373695
ACC,2017-05-05,1624.050049,1669.949951,1611.300049,1660.150024,586030
ACC,2017-05-08,1685.099976,1756.699951,1685.099976,1711.25,1432166
ACC,2017-05-09,1701.0,1728.849976,1696.5,1701.199951,563503
ACC,2017-05-10,1705.0,1711.300049,1673.599976,1690.349976,320293
ACC,2017-05-11,1698.0,1722.949951,1681.0,1689.300049,252482
ACC,2017-05-12,1691.900024,1699.949951,1656.199951,1679.849976,279447
ACC,2017-05-15,1682.199951,1710.0,1677.199951,1681.900024,218344
ACC,2017-05-16,1683.099976,1740.0,1683.099976,1729.650024,646805
ACC,2017-05-17,1729.5,1729.5,1690.099976,1694.050049,351398
ACC,2017-05-18,1683.900024,1690.699951,1664.5,1670.400024,189887
ACC,2017-05-19,1676.0,1704.5,1666.0,1675.400024,240074
ACC,2017-05-22,1692.949951,1692.949951,1616.300049,1626.849976,309082
ACC,2017-05-23,1635.0,1647.0,1603.550049,1627.5,339377
ACC,2017-05-24,1627.199951,1639.900024,1575.0,1582.949951,383499
ACC,2017-05-25,1580.0,1633.0,1571.400024,1619.699951,547632
ACC,2017-05-26,1615.0,1638.900024,1605.25,1632.349976,192687
ACC,2017-05-29,1633.099976,1654.0,1617.449951,1624.400024,277804
ACC,2017-05-30,1623.800049,1641.75,1595.050049,1635.150024,300631
ACC,2017-05-31,1636.0,1657.0,1628.550049,1637.050049,372747
ACC,2017-06-01,1632.199951,1664.300049,1631.650024,1658.099976,415312
ACC,2017-06-02,1662.25,1671.949951,1639.0,1643.0,185523
ACC,2017-06-05,1641.0,1658.0,1632.099976,1645.699951,269501
ACC,2017-06-06,1648.800049,1654.650024,1597.199951,1607.0,212244
ACC,2017-06-07,1606.0,1620.0,1600.0,1612.150024,243646
ACC,2017-06-08,1620.0,1624.0,1604.900024,1619.050049,136028
ACC,2017-06-09,1617.0,1625.0,1600.099976,1618.75,185520
ACC,2017-06-12,1613.099976,1624.5,1605.0,1608.5,208917
ACC,2017-06-13,1617.0,1641.849976,1608.050049,1615.800049,493750
